auction_date,category,cattle_type,grade,head_count,weight_min,weight_max,avg_weight,price_min,price_max,avg_price,dressing,age,stage,total_receipts,feeder_cattle_total,slaughter_cattle_total,replacement_cattle_total
2023-02-21,REPLACEMENT,BRED COW,M&L 1-2,3,,,,850.0,875.0,858.33,,2-8,T2,230,192.0,19.0,19
2023-02-21,REPLACEMENT,BRED COW,M&L 1-2,1,,,,1125.0,1125.0,1125.0,,2-8,T3,230,192.0,19.0,19
2023-02-21,REPLACEMENT,BRED COW,M&L 1-2,2,,,,750.0,750.0,750.0,,2-8,T2,230,192.0,19.0,19
2023-02-21,REPLACEMENT,BRED COW,M&L 1-2,2,,,,800.0,800.0,800.0,,2-8,T3,230,192.0,19.0,19
2023-02-21,REPLACEMENT,BRED COW,M&L 1-2,6,,,,1050.0,1225.0,1133.33,,2-8,O,230,192.0,19.0,19
2023-02-21,SLAUGHTER,BULL,1-2,1,1700.0,1700.0,1700.0,115.0,115.0,115.0,High,,,230,192.0,19.0,19
2023-02-21,SLAUGHTER,BULL,M&L 3,1,1240.0,1240.0,1240.0,92.0,92.0,92.0,Average,,,230,192.0,19.0,19
2023-02-21,SLAUGHTER,BULL,M&L 3,1,1690.0,1690.0,1690.0,98.0,98.0,98.0,High,,,230,192.0,19.0,19
2023-02-21,SLAUGHTER,COW,Boner 80-85%,2,905.0,955.0,930.0,83.0,84.0,83.49,Average,,,230,192.0,19.0,19
2023-02-21,SLAUGHTER,COW,Boner 80-85%,4,950.0,1165.0,1065.0,74.0,79.0,76.69,Low,,,230,192.0,19.0,19
2023-02-21,SLAUGHTER,COW,Boner 80-85%,1,1165.0,1165.0,1165.0,92.0,92.0,92.0,High,,,230,192.0,19.0,19
2023-02-21,SLAUGHTER,COW,Lean 85-90%,2,1010.0,1025.0,1018.0,69.0,70.0,69.5,Average,,,230,192.0,19.0,19
2023-02-28,FEEDER,BULL,M&L 1,3,310.0,345.0,328.0,232.0,238.0,234.77,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 1,3,360.0,385.0,377.0,226.0,236.0,229.19,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 1,2,425.0,430.0,428.0,214.0,216.0,214.99,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 1,1,480.0,480.0,480.0,206.0,206.0,206.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 1,6,510.0,540.0,523.0,180.0,183.0,181.36,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 1,2,565.0,565.0,565.0,179.0,179.0,179.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 1,1,675.0,675.0,675.0,168.0,168.0,168.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 2,2,265.0,270.0,268.0,230.0,232.0,230.99,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 2,4,305.0,340.0,324.0,220.0,228.0,222.93,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 2,1,390.0,390.0,390.0,212.0,212.0,212.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 2,2,415.0,445.0,430.0,200.0,206.0,202.9,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 2,4,465.0,470.0,469.0,184.0,190.0,185.49,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 2,2,530.0,540.0,535.0,175.0,176.0,175.5,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 2,1,575.0,575.0,575.0,172.0,172.0,172.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 2,4,655.0,670.0,660.0,160.0,165.0,162.98,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 3,2,225.0,230.0,228.0,208.0,218.0,212.95,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 3,3,380.0,390.0,387.0,200.0,208.0,202.62,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 3,1,415.0,415.0,415.0,194.0,194.0,194.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 3,2,465.0,465.0,465.0,178.0,178.0,178.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 3,3,520.0,540.0,527.0,165.0,166.0,165.34,,,,219,174.0,32.0,13
2023-02-28,FEEDER,BULL,M&L 3,2,565.0,590.0,578.0,160.0,161.0,160.49,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 1,1,310.0,310.0,310.0,200.0,200.0,200.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 1,10,355.0,395.0,372.0,190.0,200.0,194.29,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 1,9,405.0,445.0,420.0,190.0,194.0,192.06,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 1,6,455.0,470.0,463.0,182.0,192.0,184.83,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 1,3,530.0,530.0,530.0,176.0,178.0,176.67,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 1,1,565.0,565.0,565.0,175.0,175.0,175.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 1,1,690.0,690.0,690.0,170.0,170.0,170.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 2,2,270.0,280.0,275.0,192.0,196.0,194.04,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 2,2,320.0,320.0,320.0,190.0,190.0,190.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 2,4,365.0,380.0,373.0,182.0,188.0,185.06,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 2,4,405.0,445.0,415.0,180.0,186.0,184.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 2,3,465.0,480.0,470.0,176.0,178.0,177.32,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 2,1,535.0,535.0,535.0,170.0,170.0,170.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 2,3,570.0,580.0,573.0,164.0,166.0,165.33,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 2,2,615.0,625.0,620.0,159.0,166.0,162.53,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 3,2,320.0,320.0,320.0,180.0,180.0,180.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 3,5,360.0,390.0,378.0,174.0,180.0,177.71,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 3,2,440.0,440.0,440.0,172.0,172.0,172.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,HEIFER,M&L 3,3,495.0,495.0,495.0,170.0,170.0,170.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,STEER,M&L 1,1,435.0,435.0,435.0,226.0,226.0,226.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,STEER,M&L 1,1,535.0,535.0,535.0,204.0,204.0,204.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,STEER,M&L 1,1,575.0,575.0,575.0,188.0,188.0,188.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,STEER,M&L 2,1,615.0,615.0,615.0,170.0,170.0,170.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,STEER,M&L 2,1,740.0,740.0,740.0,157.0,157.0,157.0,,,,219,174.0,32.0,13
2023-02-28,FEEDER,STEER,M&L 2,2,835.0,835.0,835.0,146.0,146.0,146.0,,,,219,174.0,32.0,13
2023-02-28,REPLACEMENT,BRED COW,M&L 1-2,1,,,,800.0,800.0,800.0,,2-8,T2,219,174.0,32.0,13
2023-02-28,REPLACEMENT,BRED COW,M&L 1-2,1,,,,975.0,975.0,975.0,,2-8,T3,219,174.0,32.0,13
2023-02-28,REPLACEMENT,BRED COW,M&L 1-2,2,,,,650.0,775.0,712.5,,2-8,T2,219,174.0,32.0,13
2023-02-28,REPLACEMENT,BRED COW,M&L 1-2,4,,,,1150.0,1200.0,1175.0,,2-8,O,219,174.0,32.0,13
2023-02-28,SLAUGHTER,BULL,1-2,1,1695.0,1695.0,1695.0,102.0,102.0,102.0,Average,,,219,174.0,32.0,13
2023-02-28,SLAUGHTER,BULL,1-2,1,1915.0,1915.0,1915.0,107.0,107.0,107.0,High,,,219,174.0,32.0,13
2023-02-28,SLAUGHTER,BULL,M&L 3,2,1360.0,1425.0,1393.0,90.0,95.0,92.44,Average,,,219,174.0,32.0,13
2023-02-28,SLAUGHTER,COW,Boner 80-85%,5,1015.0,1135.0,1069.0,88.0,93.0,90.15,Average,,,219,174.0,32.0,13
2023-02-28,SLAUGHTER,COW,Boner 80-85%,2,1110.0,1305.0,1208.0,94.0,96.0,94.92,High,,,219,174.0,32.0,13
2023-02-28,SLAUGHTER,COW,Boner 80-85%,4,1175.0,1305.0,1208.0,80.0,84.0,81.08,Low,,,219,174.0,32.0,13
2023-02-28,SLAUGHTER,COW,Lean 85-90%,1,945.0,945.0,945.0,65.0,65.0,65.0,Low,,,219,174.0,32.0,13
2023-02-28,SLAUGHTER,COW,Lean 85-90%,4,860.0,1185.0,999.0,73.0,75.0,73.86,Average,,,219,174.0,32.0,13
2023-02-28,SLAUGHTER,COW,Lean 85-90%,2,1015.0,1020.0,1018.0,77.0,78.0,77.5,High,,,219,174.0,32.0,13
2023-03-07,FEEDER,BULL,M&L 1,1,225.0,225.0,225.0,242.0,242.0,242.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 1,2,305.0,330.0,318.0,234.0,236.0,235.04,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 1,2,355.0,375.0,365.0,230.0,238.0,233.89,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 1,5,405.0,430.0,414.0,214.0,220.0,217.19,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 1,2,460.0,485.0,473.0,214.0,216.0,215.03,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 2,2,315.0,315.0,315.0,228.0,233.0,230.5,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 2,3,375.0,380.0,378.0,219.0,225.0,223.02,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 2,1,430.0,430.0,430.0,208.0,208.0,208.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 2,6,460.0,490.0,477.0,200.0,208.0,204.85,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 2,2,575.0,575.0,575.0,181.0,181.0,181.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 2,1,615.0,615.0,615.0,174.0,174.0,174.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 2,4,670.0,680.0,678.0,169.0,172.0,169.74,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 3,1,275.0,275.0,275.0,218.0,218.0,218.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 3,3,385.0,385.0,385.0,210.0,210.0,210.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 3,1,415.0,415.0,415.0,197.0,197.0,197.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 3,1,475.0,475.0,475.0,188.0,188.0,188.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,BULL,M&L 3,1,610.0,610.0,610.0,169.0,169.0,169.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 1,1,285.0,285.0,285.0,228.0,228.0,228.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 1,4,310.0,340.0,328.0,220.0,230.0,222.89,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 1,1,380.0,380.0,380.0,206.0,206.0,206.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 1,4,410.0,420.0,415.0,199.0,206.0,203.49,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 1,6,455.0,490.0,472.0,189.0,196.0,193.21,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 1,3,505.0,520.0,512.0,188.0,196.0,192.68,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 1,2,560.0,580.0,570.0,179.0,181.0,180.02,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 2,1,335.0,335.0,335.0,214.0,214.0,214.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 2,3,370.0,375.0,372.0,191.0,198.0,195.65,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 2,2,435.0,440.0,438.0,190.0,196.0,193.02,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 2,1,490.0,490.0,490.0,187.0,187.0,187.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 2,2,520.0,525.0,523.0,184.0,186.0,185.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 2,3,555.0,580.0,572.0,171.0,174.0,171.97,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 3,1,310.0,310.0,310.0,200.0,200.0,200.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 3,3,370.0,380.0,377.0,188.0,190.0,189.35,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 3,1,415.0,415.0,415.0,188.0,188.0,188.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 3,2,520.0,530.0,525.0,179.0,181.0,179.99,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 3,1,585.0,585.0,585.0,163.0,163.0,163.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,HEIFER,M&L 3,2,620.0,620.0,620.0,157.0,157.0,157.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 1,2,365.0,385.0,375.0,226.0,232.0,228.92,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 1,2,405.0,415.0,410.0,219.0,226.0,222.46,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 1,1,475.0,475.0,475.0,218.0,218.0,218.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 1,4,510.0,540.0,526.0,208.0,212.0,210.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 1,1,560.0,560.0,560.0,199.0,199.0,199.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 1,2,610.0,615.0,613.0,184.0,188.0,186.01,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 1,2,670.0,675.0,673.0,177.0,183.0,180.01,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 2,1,330.0,330.0,330.0,224.0,224.0,224.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 2,3,375.0,390.0,380.0,212.0,218.0,215.95,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 2,3,440.0,440.0,440.0,210.0,210.0,210.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 2,1,520.0,520.0,520.0,200.0,200.0,200.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 2,1,560.0,560.0,560.0,192.0,192.0,192.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 2,2,635.0,640.0,638.0,174.0,175.0,174.5,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 2,1,660.0,660.0,660.0,172.0,172.0,172.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 2,1,740.0,740.0,740.0,171.0,171.0,171.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 3,1,455.0,455.0,455.0,194.0,194.0,194.0,,,,179,129.0,38.0,12
2023-03-07,FEEDER,STEER,M&L 3,1,525.0,525.0,525.0,186.0,186.0,186.0,,,,179,129.0,38.0,12
2023-03-07,REPLACEMENT,BRED COW,M&L 1-2,2,,,,1000.0,1025.0,1012.5,,2-8,T3,179,129.0,38.0,12
2023-03-07,REPLACEMENT,BRED COW,M&L 1-2,4,,,,1100.0,1175.0,1137.5,,2-8,O,179,129.0,38.0,12
2023-03-07,SLAUGHTER,BULL,1-2,1,1330.0,1330.0,1330.0,105.0,105.0,105.0,Average,,,179,129.0,38.0,12
2023-03-07,SLAUGHTER,BULL,1-2,1,1505.0,1505.0,1505.0,99.0,99.0,99.0,Low,,,179,129.0,38.0,12
2023-03-07,SLAUGHTER,BULL,M&L 3,1,1345.0,1345.0,1345.0,88.0,88.0,88.0,Low,,,179,129.0,38.0,12
2023-03-07,SLAUGHTER,BULL,M&L 3,1,1480.0,1480.0,1480.0,95.0,95.0,95.0,Average,,,179,129.0,38.0,12
2023-03-07,SLAUGHTER,COW,Boner 80-85%,5,1080.0,1120.0,1104.0,88.0,89.0,88.61,Low,,,179,129.0,38.0,12
2023-03-07,SLAUGHTER,COW,Boner 80-85%,8,925.0,1380.0,1149.0,90.0,95.0,91.34,Average,,,179,129.0,38.0,12
2023-03-07,SLAUGHTER,COW,Boner 80-85%,5,955.0,1280.0,1166.0,96.0,99.0,97.25,High,,,179,129.0,38.0,12
2023-03-07,SLAUGHTER,COW,Lean 85-90%,4,705.0,1015.0,883.0,69.0,71.0,69.97,Low,,,179,129.0,38.0,12
2023-03-14,FEEDER,BULL,M&L 1,3,265.0,295.0,278.0,230.0,238.0,233.46,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 1,3,335.0,335.0,335.0,228.0,228.0,228.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 1,1,385.0,385.0,385.0,226.0,226.0,226.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 1,2,410.0,420.0,415.0,214.0,222.0,218.05,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 1,2,465.0,470.0,468.0,212.0,218.0,215.02,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 1,1,525.0,525.0,525.0,204.0,204.0,204.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 2,2,370.0,370.0,370.0,210.0,210.0,210.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 2,3,415.0,425.0,418.0,200.0,202.0,201.32,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 2,2,585.0,585.0,585.0,186.0,186.0,186.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 3,1,390.0,390.0,390.0,200.0,200.0,200.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 3,1,520.0,520.0,520.0,184.0,184.0,184.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,BULL,M&L 3,1,570.0,570.0,570.0,181.0,181.0,181.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 1,2,330.0,340.0,335.0,206.0,214.0,209.94,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 1,3,390.0,395.0,393.0,200.0,204.0,202.68,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 1,1,405.0,405.0,405.0,198.0,198.0,198.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 1,1,480.0,480.0,480.0,190.0,190.0,190.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 1,1,555.0,555.0,555.0,176.0,176.0,176.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 2,2,305.0,335.0,320.0,198.0,202.0,200.09,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 2,2,380.0,390.0,385.0,194.0,196.0,194.99,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 2,1,435.0,435.0,435.0,192.0,192.0,192.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 2,4,465.0,475.0,469.0,177.0,182.0,178.52,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 2,4,515.0,545.0,526.0,172.0,180.0,175.56,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 2,2,635.0,645.0,640.0,162.0,165.0,163.51,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 2,1,680.0,680.0,680.0,157.0,157.0,157.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 3,3,325.0,340.0,330.0,190.0,192.0,191.31,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 3,2,380.0,380.0,380.0,190.0,190.0,190.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 3,2,425.0,430.0,428.0,185.0,186.0,185.5,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 3,2,455.0,455.0,455.0,175.0,175.0,175.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 3,2,505.0,505.0,505.0,164.0,164.0,164.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 3,1,585.0,585.0,585.0,161.0,161.0,161.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,HEIFER,M&L 3,3,725.0,725.0,725.0,149.0,149.0,149.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,STEER,M&L 1,2,330.0,330.0,330.0,240.0,240.0,240.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,STEER,M&L 1,1,440.0,440.0,440.0,230.0,230.0,230.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,STEER,M&L 1,2,465.0,480.0,473.0,218.0,222.0,219.97,,,,196,125.0,47.0,24
2023-03-14,FEEDER,STEER,M&L 1,1,540.0,540.0,540.0,232.0,232.0,232.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,STEER,M&L 1,1,555.0,555.0,555.0,202.0,202.0,202.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,STEER,M&L 1,1,560.0,560.0,560.0,232.0,232.0,232.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,STEER,M&L 2,2,310.0,330.0,320.0,216.0,224.0,220.13,,,,196,125.0,47.0,24
2023-03-14,FEEDER,STEER,M&L 2,2,380.0,395.0,388.0,210.0,216.0,212.94,,,,196,125.0,47.0,24
2023-03-14,FEEDER,STEER,M&L 2,3,455.0,455.0,455.0,210.0,210.0,210.0,,,,196,125.0,47.0,24
2023-03-14,FEEDER,STEER,M&L 3,1,375.0,375.0,375.0,206.0,206.0,206.0,,,,196,125.0,47.0,24
2023-03-14,REPLACEMENT,BRED COW,M&L 1-2,1,,,,900.0,900.0,900.0,,2-8,T1,196,125.0,47.0,24
2023-03-14,REPLACEMENT,BRED COW,M&L 1-2,5,,,,775.0,900.0,825.0,,2-8,T2,196,125.0,47.0,24
2023-03-14,REPLACEMENT,BRED COW,M&L 1-2,6,,,,1150.0,1375.0,1300.0,,2-8,O,196,125.0,47.0,24
2023-03-14,REPLACEMENT,BRED COW,M&L 1-2,4,,,,925.0,1000.0,962.5,,2-8,O,196,125.0,47.0,24
2023-03-14,SLAUGHTER,BULL,1-2,2,1410.0,1530.0,1470.0,106.0,108.0,106.96,High,,,196,125.0,47.0,24
2023-03-14,SLAUGHTER,BULL,1-2,3,1460.0,1795.0,1660.0,99.0,101.0,100.01,Average,,,196,125.0,47.0,24
2023-03-14,SLAUGHTER,COW,Boner 80-85%,4,1015.0,1180.0,1123.0,95.0,101.0,97.6,Average,,,196,125.0,47.0,24
2023-03-14,SLAUGHTER,COW,Boner 80-85%,4,1030.0,1275.0,1171.0,90.0,94.0,92.06,Low,,,196,125.0,47.0,24
2023-03-14,SLAUGHTER,COW,Boner 80-85%,3,1105.0,1370.0,1232.0,102.0,108.0,103.98,High,,,196,125.0,47.0,24
2023-03-14,SLAUGHTER,COW,Lean 85-90%,3,905.0,930.0,920.0,70.0,74.0,71.98,Low,,,196,125.0,47.0,24
2023-03-14,SLAUGHTER,COW,Lean 85-90%,3,725.0,1090.0,968.0,81.0,83.0,81.5,High,,,196,125.0,47.0,24
2023-03-14,SLAUGHTER,COW,Lean 85-90%,6,870.0,1080.0,988.0,75.0,80.0,77.92,Average,,,196,125.0,47.0,24
2023-03-21,FEEDER,BULL,M&L 1,1,280.0,280.0,280.0,234.0,234.0,234.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 1,2,310.0,330.0,320.0,228.0,234.0,230.91,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 1,3,370.0,375.0,372.0,224.0,225.0,224.34,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 1,1,405.0,405.0,405.0,222.0,222.0,222.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 1,6,465.0,480.0,469.0,200.0,210.0,204.2,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 1,6,510.0,520.0,516.0,198.0,208.0,201.84,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 1,1,560.0,560.0,560.0,190.0,190.0,190.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 2,2,285.0,285.0,285.0,228.0,228.0,228.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 2,5,310.0,330.0,318.0,220.0,226.0,223.51,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 2,3,355.0,370.0,365.0,212.0,216.0,213.97,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 2,6,415.0,445.0,433.0,200.0,206.0,203.87,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 2,3,470.0,490.0,478.0,183.0,198.0,190.41,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 2,1,585.0,585.0,585.0,188.0,188.0,188.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 2,1,655.0,655.0,655.0,175.0,175.0,175.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 3,2,315.0,325.0,320.0,212.0,218.0,215.05,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 3,3,370.0,385.0,380.0,198.0,202.0,199.3,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 3,1,475.0,475.0,475.0,186.0,186.0,186.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 3,2,565.0,575.0,570.0,171.0,179.0,174.96,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 3,1,620.0,620.0,620.0,167.0,167.0,167.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,BULL,M&L 3,1,670.0,670.0,670.0,164.0,164.0,164.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 1,2,365.0,390.0,378.0,199.0,200.0,199.48,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 1,4,425.0,430.0,426.0,190.0,192.0,190.5,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 1,3,455.0,475.0,462.0,189.0,190.0,189.66,,,,232,196.0,24.0,12
